word,polarity
nura_m_inuwa,-1
da sauri,1
flaccid mafitsara,-1
flaccid inna,-1
tuta,1
darajar tuta,1
daga tuta,1
sa flagel,1
nuna fuskoki,1
Fitowa mai talla,1
tutawa,-1
bugawa,-1
tuta,-1
a fili,1
tambarin dutse,1
flagyl,-1
flail,-1
flakey,1
flakiness,-1
mai walƙiya,1
da sauri,1
harshen wuta,1
kada,-1
walƙiya,-1
walƙiya,-1
walƙiya,-1
walƙiya,-1
mai walwala,1
mai walƙiya,-1
lebur,-1
flat mai bel,-1
lebur waje,-1
flat wash,1
flatbed,-1
flatbar,-1
madaidaiciya,1
flatness,1
flatter,1
aikin gida,1
yar fulawa,1
dandano,-1
dandano,-1
flavorous,-1
dandano,-1
mai dandano,-1
mara dadi,-1
flavourous,-1
dandano,-1
aibi,-1
flawlessly,1
rashin aibi,-1
ƙuma ƙwaro,1
cizon ƙuma,-1
ƙaiƙayi ƙaiƙayi,-1
jirgin ruwa,1
ƙaura,-1
gudu,1
mai farauta,1
mai gudu,-1
rundunar jirgi,-1
da sauri,1
cin nama,-1
nama fita,1
raunin nama,-1
lankwasawa,-1
sassauran,-1
lankwashewa,-1
mai saurin cikawa,1
flick,-1
ƙyalli,-1
rawar jiki,1
tsiri,-1
mara tashi,-1
maras rauni,-1
flinch,-1
jefa,1
gilashin dutse,1
maras hankali,1
jefa,-1
ficewa waje,-1
flippful,1
kwarkwasa,1
kwarkwasa da,1
kwarkwasa,1
cikin zolaya,1
kwarkwasa,1
tsaga,-1
mai iyo,-1
iyo,-1
ambaliya,-1
ambaliya a,1
ambaliya,-1
ambaliya,1
flop,1
flophouse,-1
flora,-1
floridly,1
floss,1
yabanya,1
mai bunƙasa,1
ɓarna,-1
kwarara,-1
fure,1
fure,1
mara fure,1
furanni,1
mura,1
flub,-1
canzawa,-1
canzawa,-1
Farin ciki,1
m,1
aphasia mai iya magana,1
sarai,1
Fulawa,1
tsakar gida,1
bugun jini,1
flummox,-1
isocyanate mai haske,1
haske mai haske,1
mai kyalli,1
kayan aiki mai kyalli,-1
fluoride,-1
acid mai kumburi,-1
fluoroboride,-1
fluorouracil,-1
fluoxetine,-1
fluoxetine hydrocholoride,-1
fluphenazine,-1
flurazepam,-1
flurazepam hydrochloride,-1
ja ruwa,1
wanke,-1
sarewa,1
gilashin sarewa,1
harbawa,-1
yawo,-1
tashi,-1
tashi kifi,1
tashi,-1
jirgin ruwa mai tashi,-1
yawo launuka,1
yawo launuka,1
tashi farawa,1
mai da hankali farfadiya,-1
focally,1
mayar da hankali,1
damuwar tayi,1
foetid,-1
tayi,1
hazo,-1
hazo sama,-1
hazo,1
foie gras,1
hana,-1
ninka,-1
babban fayil,-1
foliate,-1
foliated,-1
folie,-1
folie a deux,-1
rawar jama'a,-1
rawar jama'a,-1
folksy,-1
folliculitis,-1
bi,1
bi ta hanyar,1
wauta,-1
samuwar,-1
m,-1
ƙaunataccen,1
kauna,-1
so,1
so,1
guba a abinci,-1
rashin abinci,-1
wawa,1
wawa a kusa,1
Wawan wauta,-1
wawayen aljanna,1
wawa,-1
wawa,1
wauta,-1
wauta,-1
wawa,-1
ciwon kafa da na baki,1
takalmin kafa,1
hanyar sawun kafa,-1
ƙafafun kafa,-1
kafa,-1
aikin ƙafa,1
ga dukkan alamu,1
ga dukkan dalilai masu amfani,1
don tabbas,1
don kyau,1
tabbas,1
ga wannan,1
ci gaba,1
yi haƙuri,-1
haƙuri,-1
hana,-1
hana,-1
tilas,1
tilasta abinci,-1
tilasta,-1
tilasta ciyarwa,-1
tilasta sauka,-1
da karfi,1
da karfi,-1
da tilas,1
azurta,1
gaba da baya,-1
karawa,-1
foregone ƙarshe,-1
baƙo,-1
sanin gaba,-1
farkon,1
kaddara,1
wasan gaba,1
hango,-1
hango,-1
hango,1
wutar daji,-1
daji,-1
forficula,-1
forficula auricularia,-1
forficulidae,-1
manta,-1
mai mantuwa,1
mantuwa,1
mantawa,1
gafarta,1
gafara,1
gafartawa,1
mai gafartawa,1
bege mara kyau,-1
akasari,1
rashin kunya,-1
m,-1
kafa,-1
bin tsari,-1
tsari,1
bin tsari,1
kafa,-1
tsari,1
tsohon,-1
formicarius,-1
karaya,1
karaya,1
formally,1
dabara,-1
Kayan aiki,1
tsara,-1
halitta,-1
fasikanci,-1
fasikanci,-1
sabaran,1
sabuwa,1
bari,-1
forssman antibody,-1
kayan kwalliya,-1
fortaz,-1
mai zuwa,1
kai tsaye,-1
kai tsaye,-1
nan da nan,-1
mai yawan,1
akai-akai,1
yawanci,-1
sa'a,1
akayi sa'a,1
winks arba'in,-1
gaba,1
gaba motsi,1
yan wasan gaba,1
foryml,-1
burbushin halittu,1
burbushinsu,1
dauki reno,1
fosterage,1
ciyarwa,1
rashin kyau,-1
wasa mara kyau,1
wari mai ban sha'awa,-1
yi laifi,-1
mummunan yanayin kaya,-1
mummunan aiki,-1
foulmart,-1
rashin hankali,-1
foumart,-1
kafa,-1
marmaro,-1
hudu ply,1
kifi hudu masu tashi,-1
hannu huɗu,-1
murabba'i hudu,1
karo na huɗu,-1
kwalara,-1
kaza kwaro,1
fox,-1
foxily,1
foxy,1
rashi,-1
rarrabewa,1
karaya,-1
guntu,1
mai kamshi,1
rashin ƙarfi,1
rashin ƙarfi,1
frambesiya,-1
framboesia,-1
firam,1
firam hankali,1
tsara sama,-1
zayyana,1
frankliniella,-1
frankliniella fusca,-1
gaskiya,1
mai saurin tashin hankali,-1
terirƙirar masara,1
yan uwantaka,1
dangi,1
zamba,-1
zamba a gaskiya,-1
zamba cikin doka,1
zamba,-1
yaudara,-1
cika,-1
fray,-1
shanye,-1
m,-1
cikin annashuwa,-1
kyauta,-1
kyauta da sauki,-1
free aboki,1
gidan kyauta,-1
free soyayya,-1
free Reed,-1
kayan aikin reed,1
free iyo,-1
tunani kyauta,-1
lokacin kyauta,1
jirgin katako,-1
haihuwa,1
yanci,1
da yardar kaina,1
yanci,-1
freestone,-1
mara kyau,1
babbar hanya,1
kyauta,1
daskare,1
daskare bushe,1
daskare,-1
shuɗin faransa,-1
kofar faransa,1
soyayyen dankalin turawa,1
dankalin turawa,1
Faransanci mai yawan gaske,-1
Faransanci mai yawan shuɗi,-1
frenchify,-1
frenetic,-1
frenetically,-1
frenzied,-1
nishadi,1
hauka,-1
sabo ne,-1
sabo ne,-1
sabo ne,-1
sabo ne,-1
freshen,-1
freshen sama,1
kada ɗanɗanonta ya gushe,1
ruwa mai kyau,-1
takalmin ruwa,-1
ji haushi,-1
jin haushi,-1
cikin damuwa,1
jin haushi,-1
ji haushi,1
zamewar freudian,1
mara hankali,-1
ataksiya's friedreich,-1
abota,1
abokantaka,1
abokantaka da wuta,1
soyayyen,1
tsorace,-1
firgita,-1
tsoratarwa,-1
a tsorace,1
firgita,-1
a tsorace,1
frigidly,-1
cika,-1
frilly,-1
fringed,-1
ɗan yanki,1
frippery,1
friskily,1
Frisson,-1
frivolity,1
maras kyau,1
daga zuciya,1
na gaba,-1
Lobotomy na gaba,1
gabanta,-1
gaba,1
gaba,1
sanyi,-1
sanyi,-1
sanyi,-1
sanyi,-1
cikin hanzari,1
yamutsa fuska,-1
frowsty,-1
m,-1
rikicewa,-1
frowzy,-1
daskarewa,-1
sanka,1
fructose,-1
mai da hankali,-1
kashe kudi,1
ya'yan itace sukari,-1
hayayyafa,1
fullya .an itace,1
ya'yan itace,1
ba shi da amfani,1
ya'yan itace,-1
ashirin da ashirin,1
frumpily,1
frumpishly,1
takaici,-1
takaici,-1
soya,-1
fuck,1
fuck kashe,1
cin gindi,1
fuckup,-1
fucoid,-1
algae fucoid,-1
fucus serratus,-1
fuddle,-1
fug,-1
cikin hanzari,-1
mai juji,-1
kwatsam,-1
fugu,1
fugue,-1
cika,1
cika,1
cikawa,1
cikawa,1
cikawa,1
cika,1
cikakken dress,1
cikakke,1
cikakken tsawon,1
cikakken jaket na karfe,-1
cike da rayuwa,1
cikakken lokaci,1
cikakken magani,-1
cikawa,1
cikakke,1
cikakke,1
cikawa,-1
cikakke,1
fumaric acid,-1
yi tuntuɓe,-1
fun,-1
aiki,1
matsalar rashin aiki,-1
asali,1
tallafawa,-1
jana'izar jana'iza,-1
fungal kamuwa da cuta,-1
fungible,1
naman gwari,-1
funiculitis,-1
funk,-1
funky,-1
funnily,1
mai ban dariya,-1
gona mai ban dariya,-1
gidan ban dariya,-1
Jawo,-1
furfish,1
furbish sama,-1
fusata,-1
a fusace,1
furlike,-1
kayan aiki,-1
furor,-1
furore,-1
furosemide,-1
furtawa,1
furuncle,-1
furunculosis,-1
fushi,-1
fusarium zai,-1
hayaniya,-1
fussily,1
fussiness,-1
jaura,-1
aikin banza,-1
aikin banza,-1
fuzzed,1
mai hazo,1
gab,1
gabby,-1
gaboon maciji,-1
gad,1
gadus morhua,1
gag,-1
gaiety,1
gaily,1
banza,-1
galactosemia,-1
galeocerdo,-1
na'urar hangen nesa ta galile,-1
gall,-1
ciwon ciki,-1
gall midge,-1
gall wasp,-1
gallant,1
cikin annashuwa,1
gallfly,-1
gallic acid,-1
cikin annashuwa,-1
salon motsa jiki,1
gallous,-1
itace,-1
galosh,-1
sabuwa,1
galvanize,-1
galvanism,1
galvanization,1
galvanize,-1
wasa,-1
wasa,1
wasa,1
na wasa,-1
gamy,-1
ganoidei,1
gaol,1
rata,-1
rata hakori,-1
gape,-1
kayan ado,-1
lambun fis,1
katantanwar lambu,-1
gargoylism,-1
garish,-1
garishly,1
man tafarnuwa,-1
garlicky,-1
garrulous,-1
garrulous,1
bam na gas,1
gas ya cika,-1
gas guzzler,-1
famfon gas,1
gidan mai,1
gasconade,1
famfo mai,1
gidan mai,1
hura hanci,-1
gasterosteus,-1
miki na ciki,-1
gastritis,-1
Ciwon ciki,-1
cututtukan ciki,-1
gastronomy,1
karo karo,-1
tebur,1
gateway magani,-1
cutar gaucher,1
gaud,-1
kayan kwalliya,-1
gaudily,1
faras,-1
ma'auni,1
gavage,-1
gavialidae,1
gay,1
gayly,1
luwadi,1
kallo,1
gazella,-1
gazella subgutturosa,1
barewa,1
gbu 28,1
gc,-1
gca,-1
gd,1
ge,1
kaya,1
gelatin,1
gelechiidae,1
dutse mai daraja,1
gemfibrozil,-1
gemmed,-1
gemmiferous,1
rawar jinsi,-1
asalinsu,1
janar hukunci,1
rikicewar rikicewar hankali,1
farfadiya ta gama gari,-1
kamewa gabaɗaya,1
gaba ɗaya,-1
mai haihuwa,1
generically,-1
karimci,1
karimci,1
karimci,1
rashin daidaituwar kwayoyin halitta,-1
cututtukan kwayoyin halitta,-1
cututtukan kwayoyin halitta,-1
cututtukan kwayoyin halitta,-1
genetta,1
genial,1
na al'ada,1
cututtukan al'aura,-1
azabar al'aura,-1
genoise,-1
salo,-1
ladabi,1
m,1
Yarjejeniyar maza,1
a hankali,1
kayan kwalliya,1
karantarwa,1
genuflexion,1
na gaske,1
da gaske,1
genus actinomyces,-1
halittar ailurus,-1
jinsin amia,-1
jinsin ammodytes,-1
halittar amphibolips,-1
halittar amphisbaena,-1
jinsin amphisbaenia,-1
halittar anarhichas,-1
halittar anasa,-1
cutar al'aura,-1
genus anopheles,-1
genus anser,-1
jinsin antheraea,1
halittar anthonomus,-1
jinsin aplysia,-1
jinsin apus,-1
genus arcella,-1
jinsin argonauta,-1
genus arius,-1
jinsin armadillidium,-1
genus babesia,-1
genus bacteroides,-1
jinsin balanus,-1
wankan janaba,1
halittar jini,-1
halittar ni'ima,-1
jinsin borrelia,1
genus bothrops,1
genus brama,-1
jinsin jini,-1
genus bruchus,-1
halittar bungarus,-1
genus buteo,1
halittar cabassous,1
genus caprimulgus,-1
jinsin caranx,-1
halittar carcharhinus,-1
jinsin catacala,-1
genus cebuella,1
genus cebus,-1
genus centrocercus,-1
genus ceratopogon,-1
jinsin certhia,-1
genus chaetodon,-1
halittar chalcis,-1
halittar chamaeleo,-1
halittar chamaeleon,-1
halittar chauna,-1
jigon halittar halittu,-1
jinsin chimaera,-1
halittar chironomus,-1
jinsin chlamydia,-1
genus comatula,1
genus conferva,-1
jinsin crocodilus,-1
jinsin crocodylus,-1
halittar cryptobranchus,-1
halittar ctenocephalus,1
genus cuterebra,-1
jinsin cypraea,1
jinsin dactylopius,-1
jinsin dasyatis,-1
halittar delphinus,-1
genus dermacentor,1
jinsin dicamptodon,-1
jinsin diodon,-1
jinsin dipodomys,1
halittar echinococcus,1
halittar giwa,-1
tsarin halittar jini,-1
jinsin endamoeba,-1
jinsin euarctos,-1
jinsin halittu,-1
halittar fenusa,1
genus fistularia,-1
tsarin halittar jini,-1
Tsarin halittu,-1
halittar frankliniella,-1
almara fucus,-1
jinsin galeocerdo,-1
halittar gasterosteus,-1
jinsin gazella,-1
jinsin halittu,1
jinsin gerrhonotus,-1
genus glis,-1
halittar gomphotherium,-1
genus gracula,1
jinsin motsa jiki,1
halittar haemoproteus,-1
jinsin hexamita,1
jinsin hippobosca,-1
halittar ɗanɗano,-1
jinsin hirudo,-1
jinsin homo,-1
genus hydrobates,-1
halittar hydromys,1
genus ixodes,-1
genus jaculus,1
halittar kinosternon,-1
jinsin kogia,1
jinsin lactobacillus,-1
almara lama,-1
halittar fitila,-1
jinsin latimeria,-1
genus latrodectus,-1
genus lemur,-1
halittar leptoglossus,1
halittar leptospira,1
genus loris,-1
jinsin lucilia,-1
jinsin luvarus,-1
genus lycosa,-1
genus magicicada,-1
halittar mammut,-1
halittar manis,-1
almara mastodon,-1
halittar megachile,1
jinsin megatherium,-1
halittar meleagris,-1
genus meles,-1
genus melursus,-1
genus menopon,1
genus mephitis,-1
kwayoyin micrococcus,-1
kwayoyin halittar microdipodops,1
halittar mobula,-1
jinsin mola,-1
halittar mamotus,-1
jinsin muscicapa,-1
halittar musophaga,-1
genus mycobacterium,1
halittar mycoplasma,-1
genus mysis,-1
halittar nautilus,-1
jinsin nesokia,1
halittar nimravus,-1
genus notechis,-1
halittar ochotona,-1
genus oestrus,-1
jinsin oniscus,-1
halittar onychomys,1
genus oriolus,-1
halittar osmerus,-1
halittar ostrea,-1
jinsin otaria,-1
halittar palinurus,-1
genus parus,-1
mai saurin wucewa,-1
halittar pecari,-1
genus pediculus,-1
genus pedionomus,1
halittar perca,-1
halittar petromyzon,-1
jinsin phalaropus,1
genus phascogale,1
genus philophylla,1
halittar phthirius,-1
halittar phthirus,-1
genus phyllorhynchus,1
genus picus,-1
halittar jini,-1
genus piroplasma,-1
jinsin pithecia,-1
halittar tausayi,1
jinsin plasmodium,-1
genus platalea,-1
genus plethodon,-1
genus pleuronectes,-1
jinsin pluvialis,1
genus portunus,-1
genus porzana,-1
halittar priodontes,1
genus pristis,-1
genus procavia,-1
genus proteus,-1
jinsin pseudaletia,-1
genus pseudechis,-1
jinsin pseudococcus,-1
jinsi pseudomonas,-1
al'adun gargajiya,-1
genus pulex,-1
halittar pyrausta,-1
genus raphus,-1
genus rhynchoelaps,-1
jinsin rickettsia,-1
halittar rupicola,-1
halittar sarcophaga,-1
halittar sarcophilus,-1
genus sceliphron,-1
jinsin sciara,-1
halittar sciurus,-1
genus selenarctos,-1
jinsin sepia,-1
halittar sistrurus,1
halittar sitta,-1
halittar sivapithecus,-1
genus solenopsis,-1
halittar spalax,-1
halittar spheniscus,-1
genus sphyrna,-1
halittar ruhu,-1
halittar spodoptera,-1
genus squilla,-1
jinsin halittar jini,-1
genus strix,-1
genus syngnathus,-1
halittar tamandua,-1
halittar jini,-1
jinsi tayassu,-1
kalmomin jinsi,-1
halittar tethus,-1
halittar thalarctos,-1
halittar threskiornis,-1
genus thrips,-1
jinsin tibicen,-1
almara todus,-1
genus treponema,-1
genus tribonema,-1
halittar trichophaga,-1
genus triga,-1
jinsin halittar trionyx,-1
genus troglodytes,-1
genus trogon,-1
halittar trombicula,-1
halittar turdus,-1
jinsin turnix,-1
genus tylenchus,-1
jinsin uria,-1
halittar vanessa,1
jinsin varanus,-1
jinsin vespa,-1
jinsin vipera,-1
halittar vireo,-1
jinsin xanthomonas,-1
jinsin xiphias,-1
jinsin zapus,1
jinsin zygnema,-1
gomeic dome,1
yanayin kasa,1
geologically,1
geometrically,1
saukabanni,-1
geotropism,1
kwayar cuta,-1
yaƙe-yaƙe,-1
kudan zuma,-1
sinadarin germanium,1
gerrhonotus,-1
yi ciki,1
samu,-1
samu kaya,-1
samu hanci,1
samu bulala,1
haye,1
a daidaita,1
zagaya,-1
samu tafi,1
shiga,1
shiga ciki,1
samu a kan,1
samun kwanciya,1
sauka,1
hau,1
samu dunkulen mutum,1
shawo kan,1
samu kayan,-1
samu rataya,1
samu hoton,1
samu ta hanyar,1
tashi,-1
Allah ya kara sauki,1
kara muni,1
samu,1
samuwanci,1
gewgaw,-1
ghastly,-1
gherkin,-1
syeda,-1
fatalwa,-1
ghz,-1
ƙato,-1
katuwar amya,-1
ƙato moa,1
kifin kifi,1
gwarzayen,-1
giardiasis,-1
gibberellic acid,-1
gibbet,-1
gibe,-1
gibingly,1
zazzabin gibraltar,-1
giddiness,-1
giddy,-1
kyautar kunsa,1
kyautatawa kyauta,1
gigacycle,-1
gigacycle a dakika,-1
gigahertz,-1
gigantism,-1
gigot,1
gilashin dodo,-1
gillie,-1
mai haske,1
gimarkara,-1
gimmick,-1
gimp,1
gimpiness,1
ginger ale,-1
ginger pop,-1
ginger mai kamshi,-1
ginger sama,1
gingerly,1
gingivitis,-1
ba,1
ba da karɓa,-1
bayarwa,-1
ba da ciki,1
bada waje,-1
bari,-1
ba hanya,-1
bayarwa,-1
hasken rana,-1
kyalkyali,-1
glaciate,-1
sanya glaciated,-1
murna,1
farin ciki,-1
farin ciki,1
murna,-1
karafarini,-1
kyalkyali,1
kyalkyali,1
kyalkyali,1
kyalkyali,1
glanders,-1
glandular kansa,-1
glandular carcinoma,-1
zazzabin glandular,-1
glandular cuta,-1
haske,1
kyalli,1
cikin annashuwa,1
gilashi,1
gilashi,-1
gilashin kan,-1
gilashi,-1
glaze,-1
glaze kan,-1
kyalli,-1
annuri,1
murna,-1
cikin farin ciki,1
farin ciki,1
cikin annashuwa,-1
guduna,-1
glimmery,1
glis,-1
kyalkyali,1
gloat,-1
yin farin ciki,-1
gloatingly,1
glomerulonephritis,-1
duhu,-1
m,-1
cikin farin ciki,-1
duhun kai,-1
duhu,-1
ciki,-1
glop,-1
tasbihi,1
daukaka,1
ɗaukaka,1
ɗaukaka,1
daukaka,1
mai sheki,-1
glossalgia,-1
glossily,1
glossitis,-1
glossodynia,-1
glossodynia exfoliativa,-1
mai sheki,1
safar hannu,-1
maganin safar hannu,-1
safar hannu,1
haske,1
haske,-1
yana annashuwa,1
da annashuwa,1
Ciwon ciki,-1
glucosamine,1
glucose,1
glucosuria,1
glumly,1
annuri,-1
alkama,-1
acid na glutamic,-1
glutamine,1
glutaminic acid,-1
rage cin abinci mara alkama,-1
cin duri,1
yawan hadama,1
acid glyceric,-1
glycerin,-1
glycerine,-1
glycerol,-1
glycerol trimargarate,-1
glycerol kayan kwalliya,-1
glycerol tristearate,-1
glycol,1
glycosuria,1
gurnled,-1
gnarly,-1
sauro,1
cizon,-1
gnaw a,-1
gnome,1
tafi,-1
zagaya,-1
tafi,-1
koma gaba,1
tafi bad,-1
tafi zurfin,1
sauka,-1
sauka kasa,1
tafi da nisa,1
tafi don,1
tafi,1
haye,1
wuce ciki,1
tafi zuwa tukunya,-1
je wurin karnuka,-1
shiga karkashin,-1
hau,1
goa foda,-1
kalangu,-1
burin,1
mara manufa,-1
gwal,1
syeda_abubakar,-1
gobiesox strumosus,1
sakarwa,-1
yardar allah,1
hikimar allah,1
allahn,-1
allahn,-1
allah kabani,-1
baiwar allah,1
allahn,1
tabarau,-1
tafi,-1
wucewa,1
golconda,1
zinariya,-1
zazzabin zinare,-1
mahakar gwal,1
gudun zinariya,1
tubalin zinariya,1
zinariya,1
zamanin zinariya,1
zinariya dadi,-1
ido mai zinariya tashi,-1
koren zinare,-1
parachute na zinariya,1
zinariya plover,1
dankalin gwal,1
syrup na zinariya,-1
goldeneye,-1
zinariya,1
golliwog,-1
rawanwang,-1
golosh,-1
gomphotherium,-1
tafi,-1
cutar sankarau,-1
gonococcus,-1
gonorrhea,-1
gonorrhea,-1
goo,-1
mai kyau,1
mai kyau kuma,1
mai kyau a banza,1
alheri ga komai,1
alheri a gare ku,1
sa'a,1
lafiya,1
mai ban dariya,1
mai ban dariya,1
kyau,1
sa'a,1
sa'a laya,1
mai kyau naturedly,1
mai hankali,1
lokaci mai kyau,1
kyakkyawan juyawa,1
yanayi mai kyau,1
goof hujja,-1
goofproof,-1
goofy,-1
google,-1
gook,-1
tsutsa,-1
goose,-1
goose karo,-1
goose pimple,-1
fatar kuzari,-1
goose mataki,1
gwangwani,-1
gooseflesh,-1
kullin gordian,-1
huɗa,-1
na kwazazzabo,1
kwazazzabo,1
gorget,-1
gorgoniyanci,1
murjani na Georgia,1
gorilla gorilla gorilla,1
gorilla gorilla grauri,1
gori,-1
gosamer,-1
tsegumi,-1
gothic baka,1
gouache,1
goulash,1
gout,-1
aiki,-1
amosanin gabbai,-1
riga,-1
kama,-1
alheri,1
da alheri,1
mara kyauta,1
gracilariidae,1
gracillariidae,1
mai alheri,1
da alheri,1
lissafi,1
gradation,1
daraja,1
grading,1
kammala karatu,1
kammala karatu,1
samun digiri,1
masarauta,1
graecophilic,1
manna rubutu,-1
manna rubutu,-1
hatsi,1
hatsi barasa,-1
babban guignol,-1
babban mal,-1
babbar cutar farfadiya,-1
babban yawon shakatawa,1
akasari,1
ban mamaki,1
babban,1
girma,1
kaka,-1
granny kulli,-1
granny smith,-1
ba da kyauta,1
granuliferous,-1
granulocytopenia,-1
granuloma,-1
granuloma inguinale,-1
granuloma venereum,-1
ya'yan inabi,-1
innabi phylloxera,-1
ya'yan itacen inabi,-1
zane-zane,1
fahimta,1
ciyawa,-1
ciyawa ta rufe,-1
ciyawar ciyawa,1
ciyawa,-1
niƙa,-1
cuku cuku,-1
godiya,1
godiya,-1
yarda,1
gratifyingly,1
grating,-1
godiya,-1
kyauta,1
kabari,-1
tsakuwa,-1
tsakuwa,-1
mai tsanani,-1
ya sassaka,1
gravitate,1
a hankali,1
nauyi,-1
bam mai nauyi,-1
miya,1
launin ruwan toka,1
ruwan hoda mai ruwan hoda,-1
ruwan hoda mai ruwan hoda,-1
kiwo,-1
maiko,-1
gaisuwa,1
babban kulawa,1
manyan pyrenees,1
mafi girma,1
shafawa,-1
kwadayi,-1
kwadayi,1
koren,-1
makantar kore,-1
koren ido,-1
kore ido mai dodo,-1
koren zinariya,-1
kore yadin da aka saka,-1
koren cutar biri,-1
koren wake,1
kore peach aphid,-1
koren smut,-1
kwalliyar kwalliya,1
greenbottle tashi,1
koren,-1
ciwon mara,-1
karayar kore,-1
gaishe,-1
gregariously,1
kalandar gregorian,1
launin ruwan toka,1
ruwan hoda mai ruwan hoda,-1
gishiri,-1
ruwan hoda mai ruwan toka,-1
baƙin ciki,-1
damuwa,1
mai wahala,1
m,-1
datti,-1
baƙin ciki,-1
cikin damuwa,1
murmushi,1
nika,-1
yin murmushi,1
riko,1
kamewa,-1
kamewa,-1
kamewa,-1
riko,1
cike da annashuwa,-1
gristly,-1
m,-1
gritrock,-1
gritstone,-1
gritty,-1
ƙwace,-1
nishi,-1
grok,1
gyara,1
gyara,1
tsagi,-1
grope,-1
groping,-1
cikin rudani,1
sosai,-1
maƙaryaci,-1
maras kyau,1
makura,-1
grouchily,-1
ƙasa irin ƙwaro,-1
kebul na ƙasa,1
tsarin sarrafa ƙasa,-1
ƙasa mai amfani da ni,1
wutar ƙasa,-1
karar ƙasa,-1
ƙasa abin nadi,1
ƙasa ta kumbura,-1
mara tushe,-1
grouse,-1
girma sha raɗaɗin,-1
kakar girma,1
gurnani,-1
kara,-1
girma,-1
girma fara ciwon sukari,-1
gurɓi,-1
cike da annashuwa,1
bacin rai,-1
girki,-1
fushi,1
cikin annashuwa,1
m,-1
gruesomely,1
gruff,-1
gruffly,1
gruidae,-1
gunaguni,-1
gunaguni,-1
cikin annashuwa,-1
grungewa,-1
cikin nishadi,1
gurnani,-1
guanaco,-1
garanti,1
tsare,1
a tsare,1
kwarkwata,-1
tsammani,-1
akasin haka,-1
shiriya,1
jagoran bam bam 28,1
yaudara,-1
yaudara,1
mara yaudara,1
guillain barre ciwo,-1
laifi,-1
jin laifi,-1
azaba,-1
tafiya laifi,-1
laifi,1
laifi,1
lamiri mai laifi,-1
guimpe,-1
guinness,1
gula,1
cututtukan gulf,-1
gull,1
m,1
ɓulɓul,-1
gululawa,-1
gulyas,1
danko,-1
gum gum,-1
gumboil,-1
gumdrop,-1
gummed,-1
lakabin gummed,-1
cingam,-1
gummosis,-1
gummy,-1
danko,-1
bindigar bindiga,1
bindiga turret,1
auduga,-1
bindiga,-1
gush,1
gushingly,1
farin ciki,1
gusty,-1
gutless,-1
gutsy,-1
gutter,-1
guttle,-1
gutturally,1
fata,1
motsa jiki,1
wasan motsa jiki,1
gymnorhina tibicen,1
gynophobia,-1
gyrocompass,-1
h pylori,-1
haart,-1
al'ada,-1
al'ada kafa,-1
zubar da ciki al'ada,1
al'ada,1
al'ada,1
hackle,1
hackles,-1
hadean,-1
hadean aeon,-1
hadean eon,-1
hadean lokaci,-1
haematocolpos,-1
hematoma,-1
haematuria,1
haemoglobinemia,-1
haemoglobinopathy,-1
cutar haemolytic,-1
haemophilia b,-1
haemoproteidae,-1
haemoproteus,-1
haemoptysis,-1
basir,-1
maganin zubar jini,1
haemosiderosis,-1
haemulidae,1
haemulon macrostomum,1
hag ya hau,1
balaguro,-1
haggardly,1
girki,1
ƙanƙara,1
gaisuwa,1
gaisuwa barkanmu da saduwa,1
gyaran gashi,-1
rigar gashi,-1
gashi rigata,-1
mai gashi,-1
mara gashi,-1
karayar gashi,-1
mai gashi,-1
tushen gashi,1
katako,1
haldol,-1
haleness,1
miya da rabi,1
rabin karni,1
rabin zuciya,1
rabin tsawon,1
rabin taimako,-1
rabin zamewa,-1
rabin lokaci,1
halitosis,-1
hallel,1
halloo,1
maimaitawa,-1
hallucinating,-1
mafarki,-1
hallucinogen,-1
maganin hallucinogenic,-1
Halo blight,-1
Halo tabo,-1
haloperidol,-1
halophil,-1
halophile,-1
dakatar,-1
haltingly,1
naman alade,-1
hannun ham,-1
hamartia,-1
guduma,-1
Gudura,1
bugawa,-1
hannu da safar hannu,1
